date,raw_value,z_score,trembling,direction,source_note,obs_date,status
2022-04-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-04-19 [archive import: scored retroactively, not a live reading]",2022-04-19,scoring
2022-04-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-04-20 [archive import: scored retroactively, not a live reading]",2022-04-20,scoring
2022-04-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-04-21 [archive import: scored retroactively, not a live reading]",2022-04-21,scoring
2022-04-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-04-22 [archive import: scored retroactively, not a live reading]",2022-04-22,scoring
2022-04-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-04-25 [archive import: scored retroactively, not a live reading]",2022-04-25,scoring
2022-04-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-04-26 [archive import: scored retroactively, not a live reading]",2022-04-26,scoring
2022-04-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-04-27 [archive import: scored retroactively, not a live reading]",2022-04-27,scoring
2022-04-28,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2022-04-28 [archive import: scored retroactively, not a live reading]",2022-04-28,scoring
2022-04-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-04-29 [archive import: scored retroactively, not a live reading]",2022-04-29,scoring
2022-05-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-02 [archive import: scored retroactively, not a live reading]",2022-05-02,scoring
2022-05-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-03 [archive import: scored retroactively, not a live reading]",2022-05-03,scoring
2022-05-04,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2022-05-04 [archive import: scored retroactively, not a live reading]",2022-05-04,scoring
2022-05-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-05 [archive import: scored retroactively, not a live reading]",2022-05-05,scoring
2022-05-06,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-06 [archive import: scored retroactively, not a live reading]",2022-05-06,scoring
2022-05-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-09 [archive import: scored retroactively, not a live reading]",2022-05-09,scoring
2022-05-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-10 [archive import: scored retroactively, not a live reading]",2022-05-10,scoring
2022-05-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-11 [archive import: scored retroactively, not a live reading]",2022-05-11,scoring
2022-05-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-12 [archive import: scored retroactively, not a live reading]",2022-05-12,scoring
2022-05-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-13 [archive import: scored retroactively, not a live reading]",2022-05-13,scoring
2022-05-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-16 [archive import: scored retroactively, not a live reading]",2022-05-16,scoring
2022-05-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-17 [archive import: scored retroactively, not a live reading]",2022-05-17,scoring
2022-05-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-18 [archive import: scored retroactively, not a live reading]",2022-05-18,scoring
2022-05-19,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2022-05-19 [archive import: scored retroactively, not a live reading]",2022-05-19,scoring
2022-05-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-20 [archive import: scored retroactively, not a live reading]",2022-05-20,scoring
2022-05-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-23 [archive import: scored retroactively, not a live reading]",2022-05-23,scoring
2022-05-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-24 [archive import: scored retroactively, not a live reading]",2022-05-24,scoring
2022-05-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-25 [archive import: scored retroactively, not a live reading]",2022-05-25,scoring
2022-05-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-26 [archive import: scored retroactively, not a live reading]",2022-05-26,scoring
2022-05-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-05-27 [archive import: scored retroactively, not a live reading]",2022-05-27,scoring
2022-05-31,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2022-05-31 [archive import: scored retroactively, not a live reading]",2022-05-31,scoring
2022-06-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-01 [archive import: scored retroactively, not a live reading]",2022-06-01,scoring
2022-06-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-02 [archive import: scored retroactively, not a live reading]",2022-06-02,scoring
2022-06-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-03 [archive import: scored retroactively, not a live reading]",2022-06-03,scoring
2022-06-06,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-06 [archive import: scored retroactively, not a live reading]",2022-06-06,scoring
2022-06-07,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-07 [archive import: scored retroactively, not a live reading]",2022-06-07,scoring
2022-06-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-08 [archive import: scored retroactively, not a live reading]",2022-06-08,scoring
2022-06-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-09 [archive import: scored retroactively, not a live reading]",2022-06-09,scoring
2022-06-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-10 [archive import: scored retroactively, not a live reading]",2022-06-10,scoring
2022-06-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-13 [archive import: scored retroactively, not a live reading]",2022-06-13,scoring
2022-06-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-14 [archive import: scored retroactively, not a live reading]",2022-06-14,scoring
2022-06-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-15 [archive import: scored retroactively, not a live reading]",2022-06-15,scoring
2022-06-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-16 [archive import: scored retroactively, not a live reading]",2022-06-16,scoring
2022-06-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-17 [archive import: scored retroactively, not a live reading]",2022-06-17,scoring
2022-06-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-21 [archive import: scored retroactively, not a live reading]",2022-06-21,scoring
2022-06-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-22 [archive import: scored retroactively, not a live reading]",2022-06-22,scoring
2022-06-23,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2022-06-23 [archive import: scored retroactively, not a live reading]",2022-06-23,scoring
2022-06-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-24 [archive import: scored retroactively, not a live reading]",2022-06-24,scoring
2022-06-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-27 [archive import: scored retroactively, not a live reading]",2022-06-27,scoring
2022-06-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-28 [archive import: scored retroactively, not a live reading]",2022-06-28,scoring
2022-06-29,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2022-06-29 [archive import: scored retroactively, not a live reading]",2022-06-29,scoring
2022-06-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-06-30 [archive import: scored retroactively, not a live reading]",2022-06-30,scoring
2022-07-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-01 [archive import: scored retroactively, not a live reading]",2022-07-01,scoring
2022-07-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-05 [archive import: scored retroactively, not a live reading]",2022-07-05,scoring
2022-07-06,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-06 [archive import: scored retroactively, not a live reading]",2022-07-06,scoring
2022-07-07,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2022-07-07 [archive import: scored retroactively, not a live reading]",2022-07-07,scoring
2022-07-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-08 [archive import: scored retroactively, not a live reading]",2022-07-08,scoring
2022-07-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-11 [archive import: scored retroactively, not a live reading]",2022-07-11,scoring
2022-07-12,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2022-07-12 [archive import: scored retroactively, not a live reading]",2022-07-12,scoring
2022-07-13,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2022-07-13 [archive import: scored retroactively, not a live reading]",2022-07-13,scoring
2022-07-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-14 [archive import: scored retroactively, not a live reading]",2022-07-14,scoring
2022-07-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-15 [archive import: scored retroactively, not a live reading]",2022-07-15,scoring
2022-07-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-18 [archive import: scored retroactively, not a live reading]",2022-07-18,scoring
2022-07-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-19 [archive import: scored retroactively, not a live reading]",2022-07-19,scoring
2022-07-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-20 [archive import: scored retroactively, not a live reading]",2022-07-20,scoring
2022-07-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-21 [archive import: scored retroactively, not a live reading]",2022-07-21,scoring
2022-07-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-22 [archive import: scored retroactively, not a live reading]",2022-07-22,scoring
2022-07-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-25 [archive import: scored retroactively, not a live reading]",2022-07-25,scoring
2022-07-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-26 [archive import: scored retroactively, not a live reading]",2022-07-26,scoring
2022-07-27,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2022-07-27 [archive import: scored retroactively, not a live reading]",2022-07-27,scoring
2022-07-28,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2022-07-28 [archive import: scored retroactively, not a live reading]",2022-07-28,scoring
2022-07-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-07-29 [archive import: scored retroactively, not a live reading]",2022-07-29,scoring
2022-08-01,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2022-08-01 [archive import: scored retroactively, not a live reading]",2022-08-01,scoring
2022-08-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-02 [archive import: scored retroactively, not a live reading]",2022-08-02,scoring
2022-08-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-03 [archive import: scored retroactively, not a live reading]",2022-08-03,scoring
2022-08-04,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2022-08-04 [archive import: scored retroactively, not a live reading]",2022-08-04,scoring
2022-08-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-05 [archive import: scored retroactively, not a live reading]",2022-08-05,scoring
2022-08-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-08 [archive import: scored retroactively, not a live reading]",2022-08-08,scoring
2022-08-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-09 [archive import: scored retroactively, not a live reading]",2022-08-09,scoring
2022-08-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-10 [archive import: scored retroactively, not a live reading]",2022-08-10,scoring
2022-08-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-11 [archive import: scored retroactively, not a live reading]",2022-08-11,scoring
2022-08-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-12 [archive import: scored retroactively, not a live reading]",2022-08-12,scoring
2022-08-15,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2022-08-15 [archive import: scored retroactively, not a live reading]",2022-08-15,scoring
2022-08-16,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2022-08-16 [archive import: scored retroactively, not a live reading]",2022-08-16,scoring
2022-08-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-17 [archive import: scored retroactively, not a live reading]",2022-08-17,scoring
2022-08-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-18 [archive import: scored retroactively, not a live reading]",2022-08-18,scoring
2022-08-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-19 [archive import: scored retroactively, not a live reading]",2022-08-19,scoring
2022-08-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-22 [archive import: scored retroactively, not a live reading]",2022-08-22,scoring
2022-08-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-23 [archive import: scored retroactively, not a live reading]",2022-08-23,scoring
2022-08-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-24 [archive import: scored retroactively, not a live reading]",2022-08-24,scoring
2022-08-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-25 [archive import: scored retroactively, not a live reading]",2022-08-25,scoring
2022-08-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-26 [archive import: scored retroactively, not a live reading]",2022-08-26,scoring
2022-08-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-29 [archive import: scored retroactively, not a live reading]",2022-08-29,scoring
2022-08-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-30 [archive import: scored retroactively, not a live reading]",2022-08-30,scoring
2022-08-31,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-08-31 [archive import: scored retroactively, not a live reading]",2022-08-31,scoring
2022-09-01,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2022-09-01 [archive import: scored retroactively, not a live reading]",2022-09-01,scoring
2022-09-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-02 [archive import: scored retroactively, not a live reading]",2022-09-02,scoring
2022-09-06,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-06 [archive import: scored retroactively, not a live reading]",2022-09-06,scoring
2022-09-07,5,0.001,0,up,"NY Fed SRF total accepted 5.0$m on 2022-09-07 [archive import: scored retroactively, not a live reading]",2022-09-07,scoring
2022-09-08,61,0.006,0,up,"NY Fed SRF total accepted 61.0$m on 2022-09-08 [archive import: scored retroactively, not a live reading]",2022-09-08,scoring
2022-09-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-09 [archive import: scored retroactively, not a live reading]",2022-09-09,scoring
2022-09-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-12 [archive import: scored retroactively, not a live reading]",2022-09-12,scoring
2022-09-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-13 [archive import: scored retroactively, not a live reading]",2022-09-13,scoring
2022-09-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-14 [archive import: scored retroactively, not a live reading]",2022-09-14,scoring
2022-09-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-15 [archive import: scored retroactively, not a live reading]",2022-09-15,scoring
2022-09-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-16 [archive import: scored retroactively, not a live reading]",2022-09-16,scoring
2022-09-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-19 [archive import: scored retroactively, not a live reading]",2022-09-19,scoring
2022-09-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-20 [archive import: scored retroactively, not a live reading]",2022-09-20,scoring
2022-09-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-21 [archive import: scored retroactively, not a live reading]",2022-09-21,scoring
2022-09-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-22 [archive import: scored retroactively, not a live reading]",2022-09-22,scoring
2022-09-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-23 [archive import: scored retroactively, not a live reading]",2022-09-23,scoring
2022-09-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-26 [archive import: scored retroactively, not a live reading]",2022-09-26,scoring
2022-09-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-27 [archive import: scored retroactively, not a live reading]",2022-09-27,scoring
2022-09-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-28 [archive import: scored retroactively, not a live reading]",2022-09-28,scoring
2022-09-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2022-09-29 [archive import: scored retroactively, not a live reading]",2022-09-29,scoring
